date,evening_peak_demand_nr_mw,evening_peak_demand_wr_mw,evening_peak_demand_sr_mw,evening_peak_demand_er_mw,evening_peak_demand_ner_mw,evening_peak_demand_total_mw,peak_shortage_nr_mw,peak_shortage_wr_mw,peak_shortage_sr_mw,peak_shortage_er_mw,peak_shortage_ner_mw,peak_shortage_total_mw,energy_met_nr_mu,energy_met_wr_mu,energy_met_sr_mu,energy_met_er_mu,energy_met_ner_mu,energy_met_total_mu,hydro_gen_nr_mu,hydro_gen_wr_mu,hydro_gen_sr_mu,hydro_gen_er_mu,hydro_gen_ner_mu,hydro_gen_total_mu,wind_gen_nr_mu,wind_gen_wr_mu,wind_gen_sr_mu,wind_gen_er_mu,wind_gen_ner_mu,wind_gen_total_mu,solar_gen_nr_mu,solar_gen_wr_mu,solar_gen_sr_mu,solar_gen_er_mu,solar_gen_ner_mu,solar_gen_total_mu,energy_shortage_nr_mu,energy_shortage_wr_mu,energy_shortage_sr_mu,energy_shortage_er_mu,energy_shortage_ner_mu,energy_shortage_total_mu,freq_fvi,freq_pct_below_497,freq_pct_497_498,freq_pct_498_499,freq_pct_below_499,freq_pct_499_5005,freq_pct_above_5005,gen_coal_mu,gen_lignite_mu,gen_hydro_mu,gen_nuclear_mu,gen_gas_mu,gen_res_mu,gen_total_mu,share_res_pct,share_nonfossil_pct,outage_central_mw,outage_state_mw,outage_total_mw,ie_actual_nr_mu,ie_actual_wr_mu,ie_actual_sr_mu,ie_actual_er_mu,ie_actual_ner_mu,trans_bhutan_mu,trans_nepal_mu,trans_bangladesh_mu,max_demand_met_nr_mw,max_demand_met_wr_mw,max_demand_met_sr_mw,max_demand_met_er_mw,max_demand_met_ner_mw,max_demand_met_total_mw
2022-04-25,52857.0,59285.0,42202.0,23376.0,2616.0,180336.0,2133.0,0.0,0.0,515.0,0.0,2648.0,1206.0,1462.0,1067.0,520.0,47.0,4302.0,167.0,33.0,77.0,57.0,10.0,345.0,14.0,103.0,24.0,,,140.0,97.39,49.05,112.14,5.43,0.4,264.0,44.64,1.46,1.43,8.5,0.01,56.04,0.101,1.56,5.6,13.32,20.48,59.98,19.53,3358.0,74.0,345.0,100.0,81.0,462.0,4420.0,10.44,20.52,26707.0,29168.0,55875.0,147.6,-176.3,124.6,-95.5,-4.1,8.4,-9.1,-26.0,54567.0,63744.0,49866.0,24186.0,2681.0,186915.0
2022-04-26,54242.0,60607.0,45717.0,23271.0,2748.0,186585.0,3131.0,247.0,0.0,1831.0,40.0,5249.0,1238.0,1503.0,1135.0,544.0,51.0,4471.0,175.0,33.0,93.0,64.0,8.0,373.0,16.0,111.0,25.0,,,153.0,95.16,52.76,110.19,5.83,0.41,264.0,63.52,1.09,1.05,15.9,0.48,82.04,0.155,5.8,4.69,13.38,23.86,67.4,8.74,3487.0,68.0,373.0,100.0,87.0,475.0,4590.0,10.35,20.66,27136.0,26390.0,53526.0,146.1,-179.1,116.4,-87.6,0.1,8.2,-9.3,-26.1,55428.0,67415.0,55441.0,24051.0,2873.0,199341.0
2022-04-27,53348.0,62370.0,47551.0,23557.0,2703.0,189529.0,5890.0,0.0,487.0,1789.0,56.0,8222.0,1231.0,1513.0,1148.0,556.0,50.0,4498.0,175.0,45.0,99.0,67.0,7.0,393.0,11.0,92.0,27.0,,,129.0,102.3,53.97,112.09,5.38,0.5,274.0,90.52,1.54,4.88,22.26,0.87,120.07,0.348,13.45,14.37,24.16,51.98,41.13,6.89,3492.0,77.0,393.0,100.0,90.0,461.0,4613.0,9.99,20.67,25929.0,27902.0,53832.0,139.8,-196.1,97.4,-71.3,2.0,7.9,-9.7,-26.1,54659.0,67603.0,55239.0,24328.0,2884.0,201066.0
2022-04-28,54066.0,61058.0,47100.0,23285.0,2627.0,188136.0,6483.0,1789.0,504.0,1521.0,0.0,10297.0,1248.0,1519.0,1168.0,556.0,44.0,4535.0,181.0,57.0,107.0,64.0,6.0,416.0,20.0,78.0,18.0,,,116.0,103.77,53.49,111.32,5.58,0.48,275.0,154.67,15.91,7.32,20.21,0.4,198.51,0.309,7.74,16.77,33.75,58.26,40.55,1.19,3507.0,79.0,416.0,100.0,95.0,449.0,4645.0,9.66,20.77,26660.0,25335.0,51995.0,132.1,-166.0,102.1,-68.9,-4.1,8.7,-8.2,-24.9,55345.0,66964.0,56438.0,24146.0,2745.0,200650.0
2022-04-29,55572.0,61228.0,45607.0,23114.0,2701.0,188222.0,6189.0,1870.0,320.0,2188.0,211.0,10778.0,1278.0,1526.0,1168.0,547.0,49.0,4567.0,200.0,56.0,96.0,63.0,8.0,423.0,34.0,91.0,43.0,,,169.0,104.87,52.99,110.5,5.11,0.68,274.0,143.58,20.43,2.64,24.37,1.09,192.11,0.335,11.51,16.12,24.53,52.17,44.95,2.88,3481.0,81.0,423.0,100.0,94.0,503.0,4683.0,10.75,21.92,27957.0,24322.0,52279.0,124.2,-171.5,98.0,-54.6,-1.4,10.9,-7.2,-25.6,57309.0,67380.0,56789.0,24349.0,2900.0,204653.0
2022-04-30,55816.0,62106.0,46382.0,21729.0,2318.0,188351.0,5922.0,655.0,640.0,903.0,0.0,8120.0,1303.0,1531.0,1148.0,546.0,50.0,4578.0,209.0,57.0,93.0,58.0,7.0,424.0,15.0,131.0,43.0,,,189.0,107.91,54.93,112.98,4.73,0.77,281.0,156.5,25.53,9.0,22.29,0.8,214.12,0.166,2.36,9.92,28.64,40.92,53.76,5.32,3444.0,85.0,424.0,100.0,106.0,532.0,4691.0,11.34,22.49,26937.0,25622.0,52559.0,130.6,-179.0,94.0,-52.6,1.4,7.5,-5.4,-25.6,58823.0,68452.0,55543.0,24327.0,2562.0,207111.0
2022-05-01,57187.0,60654.0,47621.0,19074.0,2414.0,186950.0,3758.0,1554.0,60.0,444.0,0.0,5816.0,1371.0,1513.0,1161.0,476.0,41.0,4562.0,206.0,39.0,82.0,54.0,12.0,393.0,14.0,160.0,94.0,,,268.0,100.94,54.83,113.31,4.39,0.54,274.0,88.17,31.43,0.26,7.53,0.43,127.82,0.054,0.0,2.04,9.13,11.17,72.03,16.8,3384.0,87.0,393.0,104.0,107.0,601.0,4675.0,12.85,23.47,25552.0,26553.0,52106.0,194.7,-154.3,81.1,-112.5,-9.9,6.7,-2.0,-25.3,62747.0,66736.0,55673.0,21188.0,2461.0,203947.0
2022-05-02,58588.0,56792.0,40261.0,19589.0,2553.0,177783.0,0.0,0.0,0.0,207.0,0.0,207.0,1378.0,1443.0,1066.0,447.0,44.0,4377.0,201.0,26.0,58.0,54.0,10.0,350.0,37.0,161.0,116.0,,,314.0,103.62,52.95,112.66,4.39,0.66,274.0,23.99,11.09,0.0,3.2,0.46,38.74,0.088,0.0,0.41,7.58,7.99,60.12,31.89,3210.0,89.0,350.0,104.0,97.0,647.0,4496.0,14.38,24.47,24469.0,24508.0,48978.0,226.9,-149.4,52.2,-128.6,-3.1,9.8,-3.5,-25.2,59818.0,62626.0,49391.0,20475.0,2606.0,190501.0
2022-05-03,60500.0,60537.0,46093.0,21947.0,2467.0,191544.0,1285.0,0.0,0.0,488.0,0.0,1773.0,1395.0,1487.0,1102.0,461.0,44.0,4490.0,212.0,38.0,67.0,58.0,14.0,388.0,62.0,136.0,102.0,,,300.0,96.46,53.43,113.76,5.38,0.35,269.0,23.91,0.0,0.0,2.65,0.0,26.56,0.062,0.0,1.54,13.53,15.07,66.35,18.59,3338.0,80.0,388.0,104.0,88.0,624.0,4622.0,13.51,24.15,25539.0,25702.0,51242.0,208.9,-146.2,80.9,-137.7,-10.3,8.7,-5.6,-23.3,62344.0,67865.0,53642.0,22267.0,2527.0,204453.0
2022-05-04,58392.0,59466.0,44239.0,19134.0,2312.0,183543.0,943.0,0.0,0.0,0.0,0.0,943.0,1394.0,1482.0,1109.0,447.0,43.0,4475.0,232.0,45.0,81.0,54.0,14.0,426.0,65.0,149.0,59.0,,,274.0,97.76,54.85,110.77,5.04,0.49,269.0,33.25,8.91,0.0,2.72,0.06,44.94,0.131,2.44,6.01,14.14,22.59,57.82,19.59,3329.0,77.0,426.0,104.0,79.0,598.0,4613.0,12.96,24.43,25741.0,24967.0,50708.0,189.5,-168.8,140.0,-152.4,-11.1,9.3,-8.4,-17.0,62841.0,66288.0,53234.0,21377.0,2318.0,199486.0
2022-05-05,48179.0,60871.0,43290.0,21913.0,2565.0,176818.0,0.0,0.0,0.0,667.0,0.0,667.0,1321.0,1483.0,1065.0,476.0,45.0,4389.0,238.0,45.0,66.0,51.0,15.0,415.0,22.0,103.0,52.0,,,178.0,92.49,49.83,100.12,5.14,0.74,248.0,13.48,14.16,0.0,2.96,0.0,30.6,0.039,0.0,0.73,5.34,6.06,73.97,19.96,3369.0,81.0,415.0,105.0,80.0,483.0,4533.0,10.66,22.14,26156.0,25405.0,51561.0,180.3,-140.5,96.4,-125.4,-13.2,7.3,-8.1,-20.0,62339.0,66899.0,50919.0,22643.0,2633.0,197913.0
2022-05-06,58769.0,60125.0,42968.0,20173.0,2836.0,184871.0,30.0,877.0,0.0,167.0,0.0,1074.0,1233.0,1489.0,1052.0,475.0,50.0,4300.0,226.0,50.0,65.0,57.0,17.0,415.0,18.0,76.0,46.0,,,140.0,91.93,53.57,105.89,5.09,0.83,257.0,18.3,6.12,0.0,3.58,0.0,28.0,0.085,1.41,3.43,14.91,19.74,69.74,10.52,3300.0,85.0,415.0,104.0,67.0,454.0,4424.0,10.26,21.98,25086.0,23742.0,48828.0,142.1,-98.1,82.0,-119.0,-10.5,7.0,-7.9,-21.1,59786.0,66944.0,52631.0,22418.0,2803.0,194725.0
2022-05-07,58868.0,60033.0,42990.0,22261.0,2931.0,187083.0,429.0,0.0,0.0,127.0,0.0,556.0,1333.0,1487.0,1071.0,480.0,53.0,4423.0,216.0,39.0,69.0,52.0,13.0,388.0,14.0,79.0,57.0,,,150.0,96.95,51.47,112.21,5.16,0.9,267.0,14.75,7.73,0.0,1.25,0.1,23.83,0.047,0.0,0.95,10.98,11.93,72.18,15.89,3429.0,82.0,388.0,104.0,67.0,470.0,4540.0,10.35,21.18,24186.0,22851.0,47037.0,207.5,-138.2,70.0,-131.6,-3.3,6.1,-7.5,-19.3,61051.0,66882.0,50051.0,22642.0,2965.0,196860.0
2022-05-08,59781.0,59089.0,44593.0,22351.0,3010.0,188824.0,0.0,1371.0,0.0,271.0,0.0,1642.0,1367.0,1480.0,1056.0,513.0,55.0,4471.0,219.0,35.0,63.0,60.0,13.0,390.0,21.0,95.0,61.0,,,177.0,103.57,51.77,107.25,5.22,0.64,268.0,9.73,16.9,0.0,3.91,0.15,30.69,0.045,0.0,0.98,9.92,10.9,71.5,17.6,3440.0,89.0,390.0,104.0,69.0,501.0,4592.0,10.91,21.65,22051.0,24431.0,46482.0,213.1,-147.4,50.5,-119.8,-0.1,9.5,-5.2,-20.6,61838.0,66785.0,49058.0,23623.0,3023.0,199773.0
2022-05-09,58616.0,58229.0,38353.0,22695.0,2781.0,180674.0,229.0,0.0,0.0,201.0,0.0,430.0,1339.0,1447.0,998.0,521.0,53.0,4358.0,225.0,29.0,53.0,55.0,13.0,375.0,48.0,94.0,85.0,,,227.0,103.95,53.13,96.18,5.56,0.76,260.0,3.85,9.46,0.0,4.27,0.57,18.15,0.052,0.76,1.91,2.96,5.64,74.86,19.5,3307.0,81.0,375.0,104.0,72.0,538.0,4477.0,12.01,22.71,23921.0,26383.0,50304.0,180.2,-136.4,37.3,-86.3,0.0,9.1,-7.4,-25.0,62272.0,63757.0,45591.0,23445.0,2828.0,189239.0
2022-05-10,61002.0,61877.0,43288.0,22157.0,3018.0,191342.0,455.0,0.0,0.0,299.0,0.0,754.0,1405.0,1490.0,1027.0,514.0,54.0,4489.0,228.0,31.0,63.0,53.0,14.0,390.0,38.0,104.0,158.0,,,301.0,107.11,50.21,91.05,5.69,0.79,255.0,5.28,5.52,0.0,3.12,0.53,14.45,0.031,0.0,0.0,4.63,4.63,76.38,18.99,3341.0,82.0,390.0,104.0,79.0,607.0,4602.0,13.19,23.91,22461.0,27237.0,49698.0,228.7,-126.4,-0.8,-105.3,-0.7,9.9,-8.4,-24.6,63583.0,66568.0,47347.0,23081.0,3048.0,198045.0
2022-05-11,62721.0,61088.0,41078.0,22606.0,2894.0,190387.0,818.0,0.0,0.0,542.0,0.0,1360.0,1447.0,1494.0,968.0,516.0,52.0,4476.0,246.0,34.0,64.0,56.0,11.0,411.0,27.0,100.0,222.0,,,349.0,108.73,48.89,89.92,4.89,0.52,253.0,9.12,4.92,0.0,3.91,0.8,18.75,0.052,0.0,1.53,13.11,14.64,75.44,9.92,3289.0,86.0,411.0,103.0,82.0,621.0,4591.0,13.52,24.7,24914.0,26082.0,50996.0,260.4,-111.3,-62.2,-93.1,0.8,8.0,-8.0,-24.6,65615.0,65638.0,43148.0,22916.0,2918.0,194780.0
2022-05-12,63672.0,61132.0,41331.0,22961.0,2849.0,191945.0,430.0,0.0,0.0,450.0,0.0,880.0,1489.0,1499.0,942.0,515.0,51.0,4497.0,260.0,44.0,57.0,56.0,14.0,430.0,18.0,96.0,247.0,,,362.0,104.77,48.27,41.65,4.84,0.53,200.0,2.21,6.77,0.0,4.15,0.25,13.38,0.028,0.0,0.25,5.0,5.25,82.06,12.68,3305.0,85.0,430.0,100.0,79.0,610.0,4610.0,13.24,24.74,23530.0,24462.0,47993.0,294.2,-113.6,-96.0,-88.2,-1.0,7.8,-7.7,-24.2,67563.0,67313.0,41797.0,23155.0,2875.0,196278.0
2022-05-13,63331.0,59963.0,41902.0,23692.0,2777.0,191665.0,340.0,0.0,0.0,447.0,0.0,787.0,1518.0,1496.0,939.0,521.0,51.0,4525.0,293.0,31.0,52.0,62.0,19.0,458.0,31.0,150.0,228.0,,,408.0,104.83,50.02,61.3,4.37,0.52,221.0,0.6,2.38,0.0,3.48,0.0,6.46,0.027,0.0,0.0,1.35,1.35,71.09,27.55,3235.0,85.0,458.0,100.0,80.0,678.0,4635.0,14.62,26.65,22524.0,25803.0,48327.0,295.4,-136.7,-81.8,-75.4,-5.0,9.8,-3.2,-23.9,68415.0,66876.0,44089.0,23939.0,2791.0,199874.0
2022-05-14,64177.0,59932.0,42655.0,22275.0,2593.0,191632.0,430.0,0.0,0.0,152.0,0.0,582.0,1511.0,1470.0,946.0,528.0,47.0,4502.0,302.0,40.0,65.0,66.0,21.0,494.0,32.0,165.0,151.0,,,347.0,106.56,49.32,89.1,5.09,0.24,250.0,1.99,0.0,0.5,3.46,0.0,5.95,0.022,0.0,0.0,1.47,1.47,80.59,17.94,3214.0,83.0,494.0,103.0,71.0,647.0,4612.0,14.02,26.97,21018.0,27899.0,48918.0,298.0,-163.0,-51.8,-80.6,-6.0,10.1,-1.3,-24.5,68988.0,65115.0,44190.0,23777.0,2691.0,199663.0
2022-05-15,63660.0,60179.0,42099.0,22498.0,2613.0,191049.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.0,1467.0,978.0,514.0,47.0,4534.0,307.0,37.0,69.0,81.0,28.0,523.0,35.0,162.0,154.0,,,351.0,109.68,52.51,107.08,5.13,0.02,274.0,0.23,0.0,0.0,1.42,0.0,1.65,0.04,0.0,0.59,3.47,4.06,66.29,29.65,3201.0,79.0,523.0,103.0,70.0,675.0,4651.0,14.52,27.99,22703.0,28958.0,51661.0,294.1,-142.3,-33.4,-112.6,-14.8,13.4,-1.0,-25.0,68757.0,64603.0,44874.0,22744.0,2717.0,200638.0
2022-05-16,61354.0,57284.0,37851.0,22207.0,2449.0,181145.0,0.0,0.0,0.0,381.0,0.0,381.0,1487.0,1431.0,901.0,520.0,44.0,4382.0,308.0,35.0,61.0,70.0,23.0,496.0,66.0,149.0,121.0,,,336.0,107.43,51.56,96.08,5.56,0.2,261.0,1.28,0.0,0.0,2.61,0.36,4.25,0.057,0.42,1.56,3.19,5.17,65.94,28.89,3113.0,75.0,496.0,103.0,66.0,645.0,4499.0,14.34,27.66,23468.0,29033.0,52501.0,234.5,-108.8,-30.4,-86.9,-16.2,11.4,-1.9,-25.1,67390.0,62646.0,39060.0,23052.0,2544.0,191253.0
2022-05-17,61664.0,60456.0,41402.0,23098.0,2567.0,189187.0,120.0,0.0,0.0,194.0,0.0,314.0,1504.0,1461.0,958.0,534.0,44.0,4501.0,307.0,45.0,70.0,87.0,27.0,536.0,67.0,149.0,103.0,,,319.0,98.83,50.28,94.63,5.06,0.17,249.0,1.64,0.0,0.0,2.94,0.04,4.62,0.026,0.0,0.31,1.2,1.52,78.09,20.39,3206.0,95.0,536.0,104.0,64.0,589.0,4593.0,13.28,27.12,23353.0,30926.0,54279.0,246.7,-139.4,18.5,-113.1,-20.1,13.9,-1.1,-25.6,68296.0,65259.0,45042.0,23165.0,2673.0,201749.0
2022-05-18,62950.0,60564.0,41562.0,23423.0,2592.0,191091.0,880.0,0.0,0.0,630.0,0.0,1510.0,1483.0,1480.0,974.0,527.0,44.0,4508.0,289.0,52.0,77.0,89.0,33.0,541.0,29.0,148.0,57.0,,,234.0,104.12,50.02,90.0,5.56,0.24,250.0,10.55,0.0,0.0,4.71,0.0,15.26,0.041,0.0,0.95,9.79,10.74,80.6,8.66,3291.0,98.0,541.0,103.0,69.0,545.0,4647.0,11.72,25.59,23053.0,29235.0,52288.0,254.9,-151.6,45.7,-124.4,-28.5,14.3,-3.4,-25.4,67202.0,66001.0,45302.0,23847.0,2627.0,201640.0
2022-05-19,61030.0,59900.0,41978.0,23413.0,2399.0,188720.0,1949.0,0.0,0.0,1007.0,0.0,2956.0,1480.0,1467.0,957.0,530.0,44.0,4479.0,263.0,56.0,76.0,87.0,33.0,515.0,10.0,97.0,57.0,,,164.0,105.65,47.53,73.96,5.41,0.54,233.0,26.12,0.22,0.0,9.02,0.0,35.36,0.146,2.67,10.2,17.75,30.62,64.04,5.34,3378.0,97.0,515.0,103.0,76.0,417.0,4587.0,9.09,22.57,23473.0,29805.0,53278.0,267.4,-161.8,11.1,-96.8,-28.3,11.0,-3.1,-25.1,65863.0,65616.0,43571.0,24306.0,2575.0,198050.0
2022-05-20,63833.0,59443.0,41552.0,20145.0,2179.0,187152.0,1030.0,0.0,0.0,133.0,0.0,1163.0,1516.0,1459.0,937.0,520.0,41.0,4473.0,250.0,50.0,68.0,69.0,26.0,462.0,26.0,95.0,102.0,,,223.0,105.17,48.44,76.69,5.38,0.39,236.0,27.91,0.0,0.0,13.75,0.0,41.66,0.056,0.2,2.35,11.46,14.0,75.65,10.35,3343.0,105.0,462.0,102.0,80.0,510.0,4602.0,11.08,23.34,24082.0,29223.0,53304.0,302.6,-160.0,-46.6,-76.4,-26.2,9.6,-5.0,-23.9,68912.0,65127.0,42271.0,23947.0,2219.0,199355.0
2022-05-21,65181.0,58597.0,41686.0,23731.0,2495.0,191690.0,70.0,0.0,0.0,209.0,0.0,279.0,1530.0,1419.0,931.0,529.0,43.0,4452.0,255.0,27.0,64.0,66.0,30.0,442.0,64.0,182.0,153.0,,,399.0,96.94,48.87,89.02,5.24,0.37,240.0,19.47,0.0,0.0,2.58,0.0,22.05,0.02,0.0,0.0,0.76,0.76,79.98,19.26,3195.0,98.0,443.0,102.0,86.0,685.0,4608.0,14.87,26.69,24684.0,28638.0,53323.0,315.1,-173.8,-55.0,-67.2,-27.2,9.4,-5.1,-24.1,69341.0,63069.0,42218.0,24283.0,2569.0,198003.0
2022-05-22,53523.0,58182.0,42523.0,19476.0,2502.0,176206.0,0.0,0.0,0.0,219.0,0.0,219.0,1424.0,1381.0,923.0,506.0,43.0,4277.0,248.0,25.0,65.0,71.0,35.0,444.0,65.0,261.0,200.0,,,527.0,101.51,49.77,86.12,5.16,0.35,243.0,3.43,0.0,0.0,0.82,0.0,4.25,0.049,0.0,0.61,2.23,2.85,57.71,39.44,2872.0,83.0,444.0,103.0,69.0,819.0,4390.0,18.66,31.13,26190.0,31958.0,58148.0,304.0,-186.8,-39.1,-60.4,-25.7,12.3,-1.7,-17.5,67533.0,59404.0,42802.0,23892.0,2554.0,191592.0
2022-05-23,58041.0,54358.0,37887.0,22043.0,2723.0,175052.0,590.0,0.0,0.0,0.0,0.0,590.0,1353.0,1317.0,875.0,460.0,48.0,4053.0,229.0,22.0,61.0,73.0,34.0,421.0,54.0,272.0,229.0,,,555.0,107.99,48.68,109.24,5.18,0.75,272.0,3.1,0.0,0.0,0.12,0.0,3.22,0.092,0.0,0.94,3.18,4.12,68.71,27.17,2626.0,78.0,421.0,103.0,55.0,890.0,4172.0,21.33,33.89,29174.0,35175.0,64349.0,295.6,-157.9,-48.9,-68.7,-21.4,16.9,-1.7,-25.1,63568.0,57306.0,39167.0,22369.0,2723.0,183003.0
2022-05-24,44973.0,55568.0,44664.0,21718.0,2994.0,169917.0,0.0,0.0,0.0,270.0,0.0,270.0,1033.0,1367.0,987.0,507.0,52.0,3946.0,213.0,31.0,78.0,71.0,34.0,427.0,55.0,248.0,202.0,,,504.0,82.29,44.02,115.97,5.25,0.62,248.0,1.81,0.0,0.0,0.73,0.0,2.54,0.097,0.0,0.53,2.78,3.31,63.85,32.84,2604.0,81.0,427.0,100.0,50.0,818.0,4082.0,20.05,32.97,32215.0,38115.0,70330.0,122.9,-108.5,37.0,-41.6,-13.8,17.1,-2.2,-25.1,61091.0,60311.0,46129.0,22468.0,2996.0,178201.0
2022-05-25,52150.0,58678.0,44829.0,23620.0,3135.0,182412.0,1115.0,0.0,0.0,280.0,0.0,1395.0,1031.0,1380.0,1041.0,514.0,57.0,4023.0,209.0,53.0,86.0,65.0,27.0,440.0,15.0,167.0,141.0,,,322.0,99.96,48.23,115.51,5.42,0.67,270.0,7.43,0.0,0.0,1.1,0.0,8.53,0.078,0.03,3.93,18.42,22.39,68.0,9.61,2840.0,91.0,440.0,97.0,47.0,657.0,4172.0,15.74,28.62,32055.0,36828.0,68882.0,102.2,-96.1,55.8,-66.9,-0.4,11.1,-3.8,-24.9,51810.0,61784.0,48762.0,23948.0,3156.0,182575.0
2022-05-26,55608.0,58413.0,44965.0,22993.0,2898.0,184877.0,380.0,0.0,610.0,386.0,0.0,1376.0,1203.0,1382.0,1037.0,518.0,55.0,4195.0,206.0,58.0,95.0,63.0,24.0,445.0,21.0,107.0,83.0,,,210.0,104.15,49.12,114.06,5.52,0.47,273.0,11.49,0.0,5.34,5.81,0.0,22.64,0.081,0.19,3.11,21.95,25.25,68.33,6.42,3126.0,93.0,445.0,96.0,52.0,548.0,4360.0,12.57,24.98,27596.0,34523.0,62119.0,181.9,-116.9,30.0,-93.3,-5.5,9.6,-4.4,-25.1,56917.0,62042.0,48315.0,23497.0,2932.0,186998.0
2022-05-27,58289.0,58125.0,43130.0,22794.0,2969.0,185307.0,0.0,0.0,0.0,222.0,0.0,222.0,1297.0,1412.0,1039.0,523.0,54.0,4325.0,191.0,39.0,74.0,65.0,24.0,394.0,54.0,175.0,118.0,,,347.0,106.68,50.6,113.61,5.5,0.69,277.0,7.11,0.0,0.62,2.2,0.0,9.93,0.038,0.0,0.34,3.75,4.09,76.48,19.43,3148.0,91.0,394.0,97.0,52.0,691.0,4472.0,15.45,26.41,26165.0,31637.0,57802.0,222.3,-164.2,39.9,-92.4,-2.8,13.7,-5.1,-25.1,61414.0,61756.0,50300.0,23493.0,2984.0,190499.0
2022-05-28,58602.0,57083.0,44367.0,23009.0,2794.0,185855.0,220.0,0.0,0.0,407.0,0.0,627.0,1364.0,1398.0,1033.0,532.0,53.0,4380.0,203.0,37.0,71.0,64.0,22.0,398.0,71.0,232.0,164.0,,,467.0,104.75,51.1,120.28,5.37,0.65,282.0,2.55,0.0,0.0,2.46,0.0,5.01,0.036,0.0,0.37,2.7,3.07,76.83,20.1,3073.0,96.0,398.0,97.0,56.0,815.0,4534.0,17.97,28.87,26030.0,34282.0,60312.0,256.5,-216.5,17.1,-66.7,0.2,12.1,-4.7,-24.6,62249.0,60442.0,47879.0,24708.0,2819.0,194231.0
2022-05-29,57846.0,58065.0,44052.0,23610.0,2885.0,186458.0,571.0,0.0,87.0,490.0,0.0,1148.0,1370.0,1400.0,1045.0,541.0,55.0,4411.0,230.0,49.0,89.0,58.0,23.0,449.0,58.0,229.0,159.0,,,446.0,104.53,50.44,109.75,5.09,0.67,270.0,9.16,0.0,2.33,2.41,0.0,13.9,0.066,0.32,3.52,12.96,16.8,72.2,10.99,3054.0,99.0,449.0,97.0,58.0,787.0,4543.0,17.33,29.33,26364.0,35662.0,62026.0,245.0,-201.2,9.6,-56.7,-1.4,9.3,-3.8,-24.8,63298.0,61315.0,48335.0,24408.0,2935.0,196061.0
2022-05-30,54133.0,56255.0,41039.0,23243.0,2965.0,177635.0,240.0,0.0,0.0,481.0,0.0,721.0,1329.0,1375.0,1012.0,521.0,56.0,4293.0,235.0,39.0,80.0,55.0,23.0,432.0,66.0,223.0,148.0,,,437.0,103.54,48.34,120.23,5.03,0.77,278.0,5.76,0.0,0.0,4.09,0.0,9.85,0.043,0.0,1.61,8.15,9.76,80.95,9.29,2966.0,103.0,432.0,97.0,54.0,781.0,4433.0,17.63,29.57,27464.0,34405.0,61868.0,211.7,-186.9,36.9,-62.5,-0.7,8.1,-4.7,-24.9,62033.0,59251.0,45487.0,23979.0,3001.0,189340.0
2022-05-31,57180.0,57714.0,44582.0,23240.0,2856.0,185572.0,143.0,0.0,69.0,961.0,0.0,1173.0,1381.0,1413.0,1081.0,538.0,57.0,4469.0,242.0,51.0,82.0,58.0,20.0,452.0,47.0,200.0,138.0,,,385.0,108.42,48.65,118.56,5.02,0.74,281.0,5.69,0.0,0.55,8.27,0.0,14.51,0.063,0.08,2.81,11.93,14.82,77.39,7.79,3195.0,102.0,452.0,100.0,53.0,736.0,4639.0,15.87,27.77,23390.0,30564.0,53954.0,212.1,-183.4,43.2,-77.8,0.8,9.3,-4.0,-25.2,63215.0,63920.0,50925.0,24418.0,3042.0,201791.0
2022-06-01,61441.0,58654.0,43817.0,22861.0,3142.0,189915.0,735.0,0.0,0.0,836.0,0.0,1571.0,1440.0,1442.0,1081.0,553.0,59.0,4574.0,249.0,57.0,75.0,70.0,23.0,473.0,38.0,165.0,163.0,,,366.0,109.34,50.71,103.05,4.98,0.42,269.0,12.08,0.0,1.11,8.87,0.0,22.06,0.023,0.0,0.0,4.15,4.15,85.65,10.2,3273.0,109.0,473.0,112.0,59.0,698.0,4723.0,14.77,27.16,23319.0,31525.0,54844.0,259.5,-181.4,-0.8,-88.1,3.2,10.1,-3.2,-25.3,66206.0,64122.0,50926.0,24045.0,3210.0,204456.0
2022-06-02,60274.0,58337.0,44556.0,23126.0,3106.0,189399.0,773.0,0.0,320.0,353.0,0.0,1446.0,1457.0,1413.0,1070.0,547.0,58.0,4544.0,253.0,31.0,71.0,74.0,23.0,452.0,28.0,153.0,169.0,,,351.0,108.84,51.31,114.26,4.57,0.45,279.0,18.05,0.0,1.53,4.86,0.51,24.95,0.045,0.0,1.12,10.38,11.5,74.07,14.43,,,,,,,,14.83,26.91,44.0,56.0,100.0,289.7,-177.7,-20.5,-96.2,-0.4,11.9,-1.6,-25.0,65710.0,62446.0,49348.0,24523.0,3169.0,199207.0
2022-06-03,62531.0,59120.0,43765.0,23456.0,3140.0,192012.0,825.0,0.0,0.0,577.0,0.0,1402.0,1480.0,1434.0,1086.0,557.0,59.0,4616.0,252.0,25.0,74.0,76.0,22.0,450.0,20.0,166.0,173.0,,,359.0,104.55,52.16,115.13,4.89,0.49,277.0,22.52,0.0,0.0,6.26,0.19,28.97,0.088,2.05,3.55,9.13,14.73,74.08,11.19,3314.0,115.0,450.0,119.0,59.0,704.0,4761.0,14.78,26.72,25049.0,30789.0,55837.0,289.6,-201.4,-11.6,-88.6,1.8,12.8,-0.6,-25.0,66540.0,63410.0,50324.0,24226.0,3198.0,202284.0
