date,evening_peak_demand_nr_mw,evening_peak_demand_wr_mw,evening_peak_demand_sr_mw,evening_peak_demand_er_mw,evening_peak_demand_ner_mw,evening_peak_demand_total_mw,peak_shortage_nr_mw,peak_shortage_wr_mw,peak_shortage_sr_mw,peak_shortage_er_mw,peak_shortage_ner_mw,peak_shortage_total_mw,energy_met_nr_mu,energy_met_wr_mu,energy_met_sr_mu,energy_met_er_mu,energy_met_ner_mu,energy_met_total_mu,hydro_gen_nr_mu,hydro_gen_wr_mu,hydro_gen_sr_mu,hydro_gen_er_mu,hydro_gen_ner_mu,hydro_gen_total_mu,wind_gen_nr_mu,wind_gen_wr_mu,wind_gen_sr_mu,wind_gen_er_mu,wind_gen_ner_mu,wind_gen_total_mu,solar_gen_nr_mu,solar_gen_wr_mu,solar_gen_sr_mu,solar_gen_er_mu,solar_gen_ner_mu,solar_gen_total_mu,energy_shortage_nr_mu,energy_shortage_wr_mu,energy_shortage_sr_mu,energy_shortage_er_mu,energy_shortage_ner_mu,energy_shortage_total_mu,freq_fvi,freq_pct_below_497,freq_pct_497_498,freq_pct_498_499,freq_pct_below_499,freq_pct_499_5005,freq_pct_above_5005,gen_coal_mu,gen_lignite_mu,gen_hydro_mu,gen_nuclear_mu,gen_gas_mu,gen_res_mu,gen_total_mu,share_res_pct,share_nonfossil_pct,outage_central_nr_mw,outage_central_wr_mw,outage_central_sr_mw,outage_central_er_mw,outage_central_ner_mw,outage_central_total_mw,outage_state_nr_mw,outage_state_wr_mw,outage_state_sr_mw,outage_state_er_mw,outage_state_ner_mw,outage_state_total_mw,outage_total_nr_mw,outage_total_wr_mw,outage_total_sr_mw,outage_total_er_mw,outage_total_ner_mw,outage_total_total_mw,ie_schedule_nr_mu,ie_schedule_wr_mu,ie_schedule_sr_mu,ie_schedule_er_mu,ie_schedule_ner_mu,ie_schedule_total_mu,ie_actual_nr_mu,ie_actual_wr_mu,ie_actual_sr_mu,ie_actual_er_mu,ie_actual_ner_mu,ie_actual_total_mu,ie_odud_nr_mu,ie_odud_wr_mu,ie_odud_sr_mu,ie_odud_er_mu,ie_odud_ner_mu,ie_odud_total_mu,trans_bhutan_mu,trans_nepal_mu,trans_bangladesh_mu,diversity_regional,diversity_state,max_demand_met_nr_mw,max_demand_met_wr_mw,max_demand_met_sr_mw,max_demand_met_er_mw,max_demand_met_ner_mw,max_demand_met_total_mw,trans_godda_bangladesh_mu,solar_hr_peak_mw,solar_hr_shortage_mw,nonsolar_hr_peak_mw,nonsolar_hr_shortage_mw,xb_export_bhutan_mu,xb_export_nepal_mu,xb_export_bangladesh_mu,xb_export_myanmar_mu,xb_import_bhutan_mu,xb_import_nepal_mu,xb_import_bangladesh_mu,xb_import_myanmar_mu,xb_net_bhutan_mu,xb_net_nepal_mu,xb_net_bangladesh_mu,xb_net_myanmar_mu
14-02-2024,54468,61534,49940,21063,2657,189662,0,0,0,0,0,0,1189,1478.7,1274.35,442.53,49.36,4433.94,95.1,40.76,40.9,21.25,8.05,206.06,11.55,93.341,78.81,,,183.701,134.49,70.76,127.27,5.07,1.04,338.63,0.79,0.75,0,0.75,0.34,2.63,0.036,0,0.35,2.59,2.94,76.04,21.02,3707.26,111.4,206.06,108.49,92.3,588.251,4813.761,12.215500795226193,18.78579894,7835.19,11863.85,4889,4312,910.5,29810.54,7705.5,8836.5,4561,2539,219.4,23861.4,15540.69,20700.35,9450,6851,1129.9,53671.94,214.31,-270.72,192.08,-146.31,10.64,0,209.18,-285.08,218.079,-156.46,11.69,-2.591,-5.13,-14.36,25.999,-10.15,1.05,-2.591,-9.4,-14.137,-21.284,1.012,1.035,63160,72357,63234,21830,2812,220547,-27.83,220547,281,196345,0,0.4,0,0,0,-11.9,-10.19,-18.66,0,-11.9,-10.19,-18.66,0
15-02-2024,54572,62873,49847,21166,2666,191124,0,0,0,297,0,297,1185,1489.3,1276.77,444.96,48.89,4444.92,97.13,37.45,40.1,19.82,7.69,202.19,10.36,118,82.28,,,210.64,143.63,68.99,136.84,5.16,0.78,355.4,0.4,0,0,0.847,0.25,1.497,0.04,0,0.32,3.43,3.75,72.49,23.76,3679.15,115.46,202.19,107.05,79.89,632.68,4816.42,13.130799516010867,19.58765454134143,7910.19,10426.95,4639,4512,877,28365.14,7840.5,8236.5,4561,2089,219.4,22946.4,15750.69,18663.45,9200,6601,1096.4,51311.54,213.72,-267.6,202.5,-160.13,11.54,0.03,205.79,-281.22,226,-170.37,12.56,-7.24,-7.93,-13.62,23.5,-10.24,1.02,-7.24,-9.49,-12.763,-21.123,1.013,1.035,62197,72876,62585,22067,2821,219502,-28.9,219502,21,196771,0,0.4,0,0,0,-12.31,-9.84,-18.6,0,-12.31,-9.84,-18.6,0
16-02-2024,54353,62580,49457,21483,2634,190507,350,0,0,0,0,350,1196,1502.4,1276.74,449.39,49.02,4473.55,98.16,38.75,35.4,19.64,7.77,199.72,10.62,126.49,110.03,,,247.14,139.68,71.02,139.57,5.84,1.15,357.26,1.51,0,0,0.528,0.47,2.508,0.032,0,0.13,3.19,3.32,79.5,17.17,3677.84,113.74,199.72,111.06,75.67,673.56,4851.59,13.878191854319782,20.318253090120884,7791.85,10023.85,5139,4972,745.5,28672.2,9065.5,7971.5,5361,2089,219.4,24706.4,16857.35,17995.35,10500,7061,964.9,53378.6,216.36,-262.75,201.73,-166.33,10.99,0,212.76,-257.38,206.769,-178.66,11.97,-4.541,-3.6,5.37,5.039,-12.33,0.98,-4.541,-9.3458,-13.571,-20.161,1.011,1.028,63806,72863,63192,21881,2789,221986,-27,221986,52,195989,0,0.77,0,0,0,-11.44,-9.72,-18,0,-11.44,-9.72,-18,0
17-02-2024,53807,63080,49765,21156,2576,190384,0,0,0,305,136,441,1178,1507.3,1263.9,449.39,48.73,4447.32,98.88,33.58,43.5,21.03,7.03,204.02,6.1,78.49,74.82,,,159.41,146.05,73.06,141.53,5.48,0.99,367.11,0.52,0,0,1.8,0.75,3.07,0.051,0,0.45,9.72,10.17,72.86,16.97,3733.412,104.02,204.02,117.43,58.44,591.006,4808.328,12.286638759024664,19.00729956142758,7936.66,10023.85,6049,4972,762,29743.51,9305.5,7641.5,4771,2126.5,219.4,24063.9,17242.16,17665.35,10820,7098.5,981.4,53807.41,230.82,-258.22,192.43,-176.17,11.14,0,219.08,-251.41,202.791,-190.84,11.56,-8.819,-11.74,6.81,10.361,-14.67,0.42,-8.819,-6.22,-12.074,-19.209,1.013,1.028,61936,72871,62106,21980,2809,218656,-27.99,218656,201,195047,173,0.81,0.12,0,0,-11.08,-9.42,-16.87,0,-11.08,-9.42,-16.87,0
18-02-2024,49875,59423,44972,20668,2528,177466,0,0,0,333,0,333,1112,1466.6,1201,437.51,46.58,4263.69,98.14,29.43,33.4,17.76,6.88,185.61,50.13,61.78,61.78,,,173.69,130.74,75.67,138.48,3.03,0.92,348.84,0.4,0,0,1.498,0.08,1.978,0.082,0.84,1.05,6.99,8.89,65.02,26.1,3569.5,95.55,185.61,119.97,57.87,588.33,4616.83,12.738248087628095,19.39306414700527,8140.33,8923.85,5389,4312,737.5,27502.68,9080.5,9254,4071,1836.5,219.4,24461.4,17220.83,18177.85,9460,6148.5,956.9,51964.08,177.81,-221.76,203.76,-169.41,9.6,0,170.78,-213.62,213.113,-188.58,10.57,-7.737,-7.03,8.14,9.353,-19.17,0.97,-7.737,-9.99,-13.533,-15.221,1.011,1.022,59794,71247,59251,21034,2560,211372,-28.93,211372,57,182726,24,0.4,0.08,0,0,-11.15,-10.12,-12.86,0,-11.15,-10.12,-12.86,0
19-02-2024,52560,63752,50527,21706,2722,191267,0,0,0,264,0,264,1076,1490.4,1268.24,453.01,49.16,4336.81,110.8,32.41,44.3,16.98,8.24,212.73,68.38,145.87,61.77,,,276.02,126.29,77.44,135.31,3.16,1.01,343.21,0.15,0,0,1.092,0.07,1.312,0.074,0.32,2.42,4.96,7.71,62.62,29.67,3539.6,86.11,212.73,122.37,61.22,681.65,4703.68,14.497269200666961,21.58671351277776,8700.33,9333.85,5438,3812,837.5,28121.68,9790.5,9969,3861,1836.5,219.4,25676.4,18490.83,19302.85,9299,5648.5,1056.9,53798.08,151.44,-255.21,235.02,-143.03,11.78,0,133.75,-250.4,263.93,-165.23,12.36,-5.59,-17.69,4.81,28.91,-22.2,0.58,-5.59,-10.942,-13.202,-21.358,1.018,1.043,56573,72907,63204,22338,2789,213775,-29.925,213775,0,196374,0,0.41,0,0,0,-11.47,-9.88,-19.08,0,-11.47,-9.88,-19.08,0
20-02-2024,52375,64113,51202,21354,2464,191508,0,0,0,388,250,638,1101,1513.8,1300.44,459.58,48.64,4423.46,123.13,31.28,56.2,18.25,10.4,239.26000000000002,14.33,88.92,41.58,,,144.83,137.59,78.52,128.26,2.85,0.56,347.78,0.06,0,0,1.636,1.05,2.746,0.07,0.75,2.29,14.2,17.24,73.19,9.57,3746.86,92.1,239.26000000000002,122.92,62.08,556.74,4820,11.561432826058873,18.989812279037427,8820.33,11933.85,7198,3152,736,31840.18,7745.5,9413,4071,1896.5,219.4,23345.4,16565.83,21346.85,11269,5048.5,955.4,55185.58,148.13,-227.29,250.5,-180.57,9.23,0,135.95,-218.54,273.339,-210.01,9.49,-9.771,-12.18,8.75,22.839,-29.44,0.26,-9.771,-11.39,-12.519,-21.948,1.016,1.032,58006,72544,64211,22913,2806,216812,-30.19,216812,7,196615,180,0.4,0,0,0,-11.58,-9.87,-19.44,0,-11.58,-9.87,-19.44,0
21-02-2024,52879,63056,51372,21653,2406,191366,0,0,0,305,0,305,1117,1504.2,1307.06,457.39,48.35,4434,119.93,31.96,52.7,20.26,9.07,233.92,13.28,118.71,29.64,,,161.63,136.29,76.78,128.85,5.96,0.77,348.65,0.19,1.85,0,2.83,0.22,5.09,0.044,0,0.36,9.43,9.79,78.39,11.82,3730.39,92.15,233.92,123.13,66.51,574.65,4820.75,11.91579628373965,19.35764806877632,8160.33,12393.85,6808,4452,837.5,32651.68,8655.5,9554,3861,2146.5,219.4,24436.4,16815.83,21947.85,10669,6598.5,1056.9,57088.08,151.53,-241.72,276.98,-195.63,8.84,0,141.8,-237.92,308.581,-225.7,8.58,-4.659,-9.73,3.8,31.601,-30.07,-0.26,-4.659,-7.53,-12.753,-20.202,1.016,1.038,57525,72474,64298,22508,2696,215966,-25.9673,215966,0,196539,168,0.4,0,0,0,-11.79,-9.71,-18.13,0,-11.79,-9.71,-18.13,0
22-02-2024,59324,63082,51487,21327,2467,197687,658,464,0,280,85,1487,1151,1494.9,1317.5,457,47.95,4468.35,112.38,34.18,57.9,24.14,7.34,235.94,13.86,84.71,34.93,,,133.5,142.83,73.74,136.66,5.66,0.35,359.24,3.59,2.68,0,1.46,0.62,8.35,0.04,0,1.04,5.18,6.23,80.53,13.24,3770.47,94.43,235.94,107.23,62.98,559.84,4830.89,11.58405495721986,18.725389780357347,7690.33,11533.85,5938,3152,702.5,29016.68,8775.5,8589,5081,2806.5,219.4,25471.4,16465.83,20122.85,11019,5958.5,921.9,54488.08,152.74,-225.94,257.9,-193.95,9.25,0,140.99,-223.7,273.606,-212.59,10.91,-10.784,-11.75,2.24,15.706,-18.64,1.66,-10.784,-9.04,-9.817,-21.473,1.014,1.057,58868,71971,64993,22236,2510,217388,-24.3421,217388,639,196190,435,0.51,0,0,0,-11.03,-9.7,-18.98,0,-11.03,-9.7,-18.98,0
23-02-2024,53305,62672,51890,21662,2518,192047,115,1342,0,309,109,1875,1193,1492.2,1334.82,458.87,47.75,4526.64,113.16999999999999,32.91,62.7,21.23,8.690000000000001,238.69999999999996,11.05,78.35,40.08,,,129.48,154.12,83.44,137.22,2.23,0.74,377.75,1.55,9.67,0,1.126,0.27,12.616,0.041,0,0.35,9.12,9.47,79.02,11.51,3812.26,96.38,239,126.91,65.05,574.62,4914,11.693671473400164,19.134340264634897,7751.85,11433.85,5438,3152,767.5,28543.2,7480.5,8371.5,4011,2556.5,219.4,22638.9,15232.35,19805.35,9449,5708.5,986.9,51182.1,181.9,-257.71,266.84,-198.5,7.47,0,163.96,-257.52,288.011,-211.36,10.41,-6.499,-17.94,0.19,21.171,-12.86,2.94,-6.499,-7.99,-11.916,-20.989,1.016,1.024,62601,72153,65828,22330,2687,222003,-22.89,222003,214,194903,1822,0.4,0,0,0,-10.93,-9.61,-18.54,0,-10.93,-9.61,-18.54,0
24-02-2024,53884,62251,50465,21613,2614,190827,400,0,0,268,5,673,1187,1479.3,1327.9,458.8,48.74,4501.74,111.19,31.13,62.4,19.18,7.8500000000000005,231.75,11.03,61.6,31.6,,,104.23,155.07,83.41,121.25,3.22,1.2,364.15,5.91,3.06,0,1.138,0.08,10.188,0.042,0,0.56,7.72,8.27,73.23,18.49,3833.08,95.03,231.75,129.27,62.21,532.8,4884.23,10.908755873591106,18.30062549266505,8051.85,9633.85,5238,3152,737.5,26813.2,7650.5,9656.5,5621,1896.5,219.4,25043.9,15702.35,19290.35,10859,5048.5,956.9,51857.1,181.53,-272.46,300.26,-219.01,9.68,2.1316282072803006e-14,170.65,-278.39,331.37,-240.18,11.29,-5.26,-10.88,-5.93,31.110000000000014,-21.17,1.6099999999999994,-5.26,-8.98,-10.395,-21.413,1.021,1.033,61041,71101,65698,23690,2727,219478,-25.318,219478,1372,199021,407,0.4,0,0,0,-11.2,-9.06,-18.95,0,-11.2,-9.06,-18.95,0
25-02-2024,51230,59255,46305,20639,2570,179999,130,0,0,276,0,406,1167,1434.6,1242.04,439.55,47.96,4331.15,111.00999999999999,23.700000000000003,41,12.469999999999999,7.949999999999999,196.12999999999997,18.09,90.4,51.66,,,160.15,140.46,77.87,118.15,2.849,0.53,339.859,1.17,0,0,0.83,0.08,2.08,0.037,0,0.28,3.23,3.51,75.2,21.29,3604.4,94.94,196.12999999999997,122.59,55.59,561.2,4635,12.108240594106402,18.985039461817617,7461.85,10383.85,5488,3152,988,27473.2,6780.5,10191.5,5284,1776.5,199,24231.5,14242.35,20575.35,10772,4928.5,1187,51704.7,195.82,-241.81,254.34,-218.7,10.35,0,197.19,-239.38,279.653,-250.2,11.37,-1.367,1.37,2.43,25.313,-31.5,1.02,-1.367,-9.15,-13.625,-22.084,1.007,1.022,62009,69224,60376,21866,2625,214554,-25.14,214554,216,187421,0,0.39,0,0,0,-10.89,-10.28,-19.62,0,-10.89,-10.28,-19.62,0
26-02-2024,52452,61234,50821,21671,2600,188778,160,0,0,267,0,427,1178,1470.8,1286.86,450.44,51.14,4437.24,113.44,27.93,40.8,18.05,8.11,208.33000000000004,30.61,131.35,117.56,,,279.52,101.09,58.1,130.34,2.55,1.28,293.36,1.54,0,0,1.024,0,2.564,0.048,0,0.53,4.14,4.68,70.37,24.95,3667.13,98.24000000000001,208.33000000000004,97.82,59.72,649.62,4780.86,13.587237309158908,19.99180055262602,6926.85,11270.6,5438,3132,962.5,27729.95,6790.5,9209,4684,2626.5,199,23509,13717.35,20479.6,10122,5758.5,1161.5,51238.95,221.87,-274.11,256.24,-217.88,13.88,0,216.15,-264.84,260.57,-233.58,14.33,-7.37,-5.72,9.27,4.33,-15.7,0.45,-7.37,-8.72,-14.108,-16.204,1.013,1.029,61459,71632,63604,23044,2728,219480,-21.38,219480,247,196532,279,0.38,0,0,0,-10.79,-9.78,-14.07,0,-10.79,-9.78,-14.07,0
27-02-2024,53067,60430,51253,20501,2775,188026,0,0,0,0,0,0,1164,1463.9,1320.47,457.46,49.47,4455.3,109.6,23.45,43.6,18.74,7.52,202.91,47.59,146.3,102.36,,,296.25,140.79,68.35,136.78,2.75,1.15,349.82,1.07,0,0,0.603,0,1.673,0.029,0,0,1.56,1.56,79.56,18.88,3580.59,112.84,202.91,110.29,59.77,726.21,4792.61,15.158839995240749,21.65605228496223,6208.25,9520.6,5538,4058.5,712.5,26037.85,9045.5,9406.5,4781,2376.5,149,25758.5,15253.75,18927.1,10319,6435,861.5,51796.35,197.75,-282.71,256.69,-183.69,11.96,0,184.35,-280.97,281.834,-200.31,12.78,-2.316,-13.4,1.74,25.144,-16.62,0.82,-2.316,-12.552,-14.628,-12.519,1.013,1.026,61894,70281,64831,22461,2776,219272,-26.55,219272,552,193860,0,0.38,0,0,0,-12.04,-10.55,-9.94,0,-12.04,-10.55,-9.94,0
28-02-2024,53564,62571,51108,21908,2712,191863,180,0,0,293,0,473,1159,1453.6,1327.31,459.31,49.85,4449.07,107.1,25.72,49.9,20.279999999999998,7.619999999999999,210.62,23.51,106.72,74.97,,,205.2,158,77.81,140.8,2.96,1.19,380.76,1.48,0,0,0.903,0.05,2.433,0.033,0,0,2.62,2.62,78.75,18.63,3646.66,116.19,210.62,119.93,60.510000000000005,657.4800000000001,4811.39,13.67727091169324,20.459840894717573,6208.25,10285.6,5088,4003.5,377.5,25962.85,8795.5,9220.5,5171,2446.5,149,25782.5,15003.75,19506.1,10259,6450,526.5,51745.35,189.17,-286.35,254.61,-168.12,10.69,0,183.14,-284.84,284.499,-199.61,10.78,-6.031,-6.03,1.51,29.889,-31.49,0.09,-6.031,-10.46,-14.999,-17.447,1.015,1.034,62155,68788,65434,22704,2776,218553,-26.95,218553,142,196483,57,0.38,0,0,0,-11.73,-10.28,-14.95,0,-11.73,-10.28,-14.95,0
29-02-2024,53400,63566,51744,21679,2718,193107,257,0,0,325,0,582,1163,1495,1332.68,468.39,49.14,4508.21,107.15,25.99,48.2,18.02,7.44,206.8,20.34,73.57,81.7,,,175.61,155.43,77.52,138.31,6.37,0.98,378.61,1.58,0,0,1.89,0.03,3.5,0.036,0,0,2.8,2.8,77.4,19.8,3727.68,118.19,206.8,136.022,66.59,625.6,4880.882,12.810741364319382,19.88249175472345,6098.25,8535.6,4628,4003.5,407.5,23672.85,8710.5,8620.5,4961,2296.5,149,24737.5,14808.75,17156.1,9589,6300,556.5,48410.35,187.84,-269.13,242.45,-168.83,7.67,0,188.39,-265.71,267.58,-204.33,8.44,-5.63,0.55,3.42,25.13,-35.5,0.77,-5.63,-11.18,-14.584,-22.237,1.017,1.038,60975,70350,65063,22692,2824,218040,-26.15,218040,110,198405,138,0.38,0,0,0,-13.58,-9.93,-19.75,0,-13.58,-9.93,-19.75,0
01-03-2024,49382,61613,51161,21874,2643,186673,35,0,0,285,0,320,1122,1477.1,1339,462.94,49.26,4450.3,109,28.33,44,18.96,7.33,207.62,33.05,91.578,76.57,,,201.198,92.81,73.64,133.88,6.09,1.07,307.49,1.39,0,0,1.79,0.02,3.2,0.043,0,1,5.57,6.56,75.98,17.46,3728.67,118.73,207.62,129.47,83.78,566.988,4835.258,11.721535086377346,18.729383512764134,5912.25,8746.85,4028,3493.1,407.5,22587.7,7730.5,8238,3171,2956.5,99,22195,13642.75,16984.85,7199,6449.6,506.5,44782.7,169.73,-301.8,278.24,-152.39,6.22,0,190.32,-303.02,292.654,-193.36,7.48,-5.926,20.59,-1.22,14.414,-40.97,1.26,-5.926,-6.016,-14.072,-20.96,1.017,1.026,60366,70750,66439,22539,2743,219075,-24.475,219075,402,191085,160,0.4,0,0,0,-7.56,-10.14,-19.68,0,-7.56,-10.14,-19.68,0
02-03-2024,45482,60003,50712,22779,2772,181748,0,0,0,147,0,147,958,1423,1330.7,475.15,50,4236.85,128.72,24.53,40.2,13.86,7.72,215.03,51.48,150.55,53.59,,,255.62,120.33,59.32,142.32,3.08,1.18,326.23,0.01,0,0,1.242,0,1.252,0.052,0,0.66,4.34,5,71.75,23.25,3442.02,103.45,215.03,123.09,80.83,641.51,4605.93,13.922927002895229,21.297080028995698,6714.92,10156.85,4278,4008.5,407.5,25565.77,9085.5,8278,4991,3166.5,99,25620,15800.42,18434.85,9269,7175,506.5,51185.77,56.59,-270.66,319.6,-113.77,8.24,0,40.99,-268.23,342.878,-134.59,10.68,-8.272,-15.6,2.43,23.278,-20.82,2.44,-8.272,-6.9842,-12.547,-21.918,1.027,1.045,50376,67447,65164,22928,2797,203128,-23.9512,203128,124,184669,147,0.45,0,0,0,-7.35,-9.48,-19.49,0,-7.35,-9.48,-19.49,0
03-03-2024,46073,57440,46830,21273,2484,174100,25,0,0,107,0,132,948,1343,1269.27,450.51,46.76,4057.54,159.56,20.94,35.6,14.54,8.5,239.14,12.21,110.48,30.01,,,152.7,161.02,82.67,137.42,2.49,1.01,384.61,0.43,0,0,0.589,0,1.019,0.072,0,0,0.98,0.98,68.12,30.9,3270.03,90.07,239.14,131.62,76.01,599,4405.870000000001,13.595498732372945,22.010635810861416,6867.92,8918.85,4078,3508.5,407.5,23780.77,9095.5,9326.5,5551,2956.5,99,27028.5,15963.42,18245.35,9629,6465,506.5,50809.27,23.86,-253.15,333.29,-110.54,6.54,0,10.01,-258.93,352.931,-121.06,7.64,-9.409,-13.85,-5.78,19.641,-10.52,1.1,-9.409,-5.66,-11.246,-22.941,1.022,1.052,49395,61979,62119,21622,2566,193298,-26.62,193298,126,176410,132,0.68,0,0,0,-7.26,-9.95,-20.28,0,-7.26,-9.95,-20.28,0
04-03-2024,50603,60241,51835,21891,2544,187114,40,0,0,210,0,250,1043,1389.8,1325.34,452.33,49.42,4259.89,143.74,24.46,49,13.69,9.95,240.84,16,66.31,28.54,,,110.85,163.99,86.26,135.54,3.12,0.51,389.42,0.28,0,0,0.35383,0,0.63383,0.045,0,0,3.26,3.26,73.7,23.04,3511.388,102.12,240.84,134.885,73.92,559.55,4622.703,12.099416966169853,20.264982745545943,7007.92,8283.85,3868,3313.5,407.5,22880.77,8430.5,9911.5,4831,2956.5,99,26228.5,15438.42,18195.35,8699,6270,506.5,49109.27,74.21,-242.75,312.56,-150.08,6.06,0,61.72,-252.19,347.994,-165.57,7.66,-0.386,-12.49,-9.44,35.434,-15.49,1.6,-0.386,-5.51,-13.163,-23.09,1.024,1.048,54491,65877,65958,22462,2760,206560,-25.419,206560,0,190731,250,0.85,0,0,0,-7.26,-10.1,-20.32,0,-7.26,-10.1,-20.32,0
05-03-2024,51708,60889,51404,22125,2682,188808,92,0,0,527,0,619,1089,1415.8,1358.65,466.15,48.05,4377.65,130.22,25.31,49.8,13.91,11.05,230.29,33.29,105.42,31.4,,,170.11,148.5,88.75,140.96,3.41,1.2,382.82,0.39,0,0,1.2331,0,1.75,0.047,0,0.76,6.91,7.67,73.19,19.14,3601.9900000000002,113.53,230.29,126.68,81.97,617.94,4772.4,12.941635024014886,20.422712299142503,6337.92,7213.85,3868,3757,382.5,21559.27,7065.5,11704,4231,2746.5,99,25846,13403.42,18917.85,8099,6503.5,481.5,47405.27,107.04,-292.87,323.14,-142.98,5.67,0,94.43,-301.25,352.629,-156.61,5.44,-5.361,-12.61,-8.38,29.489,-13.63,-0.23,-5.361,-7.92,-10.515,-21.242,1.022,1.043,56675,67235,66832,22755,2709,211528,-24.15,211528,12,192564,12,0.37,0,0,0,-8.68,-10.26,-18.33,0,-8.68,-10.26,-18.33,0
06-03-2024,51002,61303,52528,22417,2711,189961,0,0,0,390,0,390,1094,1424.1,1362.85,476.92,48.26,4406.13,126.28,26.41,48.5,18.22,8.93,228.34,13.43,81.3,31.92,,,126.65,139.06,85.59,130.59,2.97,1.25,359.46,0.3,0,0,1.077,0,1.377,0.046,0,0.67,8.09,8.76,76.94,14.3,3707.63,115.22,228.34,120.21,84.61,542.87,4798.88,11.307365294530548,18.612047831402844,6337.92,8208.85,4738,4543.5,787.5,24615.77,7175.5,11081.5,5271,3596.5,99,27223.5,13513.42,19290.35,10009,8140,886.5,51839.27,115.3,-296.05,317.93,-143.91,6.73,0,114.11,-301.11,337.567,-163.07,7.31,-5.193,-1.19,-5.06,19.637,-19.16,0.58,-5.193,-7.528,-13.633,-22.671,1.018,1.037,56946,67412,66821,23031,2770,213020,-25.386,213020,35,193447,390,0.83,0.24,0,0,-8.68,-9.95,-19.79,0,-8.68,-9.95,-19.79,0
07-03-2024,51288,62833,52787,22520,2667,192095,50,0,0,269,0,319,1096,1447.1,1373.97,490.33,48.18,4455.58,122.59,34.16,56.2,18.46,9.2,240.60999999999999,15.34,67.93,29.39,,,112.66,160.75,87.14,134.65,3.02,1.3,386.86,0.34,0,0,0.979,0,1.319,0.03,0,0,4.72,4.72,81.84,13.44,3728.8199999999997,111.06,240.60999999999999,120.17,89.82,556.89,4847.37,11.499332010431788,18.85588976829951,6456.59,7408.85,5238,5092,787.5,24982.94,7825.5,10996.5,5064,3596.5,99,27581.5,14282.09,18405.35,10302,8688.5,886.5,52564.44,85.29,-301.95,318.52,-107.35,5.49,0,76.05,-302.76,338.997,-124.91,5.67,-6.953,-9.24,-0.81,20.477,-17.56,0.18,-6.953,-10.87,-11.65,-22.333,1.017,1.033,57479,68110,67290,23215,2713,214946,-26.018,214946,0,195116,319,0.37,0,0,0,-11.65,-10.22,-19.66,0,-11.65,-10.22,-19.66,0
08-03-2024,50373,59664,51427,22571,2641,186676,350,0,0,0,0,350,1099,1434.4,1374,490.45,49.62,4447.47,114.18,32.72,53.1,18.32,9.6,227.92,18.81,75.44,26.93,,,121.18,166.34,88.43,136.62,5.13,1.2,397.72,0.54,0,0,0.7,0,1.24,0.041,0,0.86,4.84,5.69,75.88,18.42,3708.17,112.67,227.92,119.94,86.69,575.36,4830.75,11.905165885210828,19.146633670331852,6336.59,10198.85,4778,4592,752.5,26657.94,8160.5,12366.5,4264,3596.5,197.4,28584.9,14497.09,22565.35,9042,8188.5,949.9,55242.84,70.79,-280.22,317.57,-113.23,5.09,0,53.44,-283.38,337.492,-124.53,6.68,-10.298,-17.35,-3.16,19.922,-11.3,1.59,-10.298,-10.36,-13.996,-22.137,1.009,1.023,59333,68648,68084,22395,2715,219016,-22.35,219016,0,189593,0,0.71,0,0,0,-10.7,-9.66,-19.61,0,-10.7,-9.66,-19.61,0
09-03-2024,51477,62313,50926,22438,2691,189845,185,0,0,310,0,495,1098,1449.1,1357.82,491.42,48.85,4445.19,118.6,34.46,54.7,20.02,8.161,235.941,23.85,95.76,31.46,,,151.07,163.06,87.81,130.14,5.73,1.18,387.92,0.43,0,0,1.42,0,1.85,0.051,0.64,1.64,5.16,7.44,74.88,17.68,3675.702,122.39,235.941,120.01,77.38,595.63,4827.053,12.333768596526758,19.750222704835647,5699.25,10170.6,3618,4431.6,752.5,24671.95,8160.5,13526.5,5131,2746.5,197.4,29761.9,13859.75,23697.1,8749,7178.1,949.9,54433.85,75.65,-268.77,302.52,-117.43,8.03,0,57.13,-262.63,317.571,-127.5,9.21,-6.219,-18.52,6.14,15.051,-10.07,1.18,-6.219,-9.59,-12.918,-21.966,1.02,1.046,57574,67706,65151,23311,2774,212226,-24.8442,212226,0,192808,495,0.37,0,0,0,-10.27,-9.32,-19.44,0,-10.27,-9.32,-19.44,0
10-03-2024,48557,60622,47008,22886,2539,181612,0,0,0,298,0,298,1061,1442.4,1296.67,490.15,46.37,4336.59,119.06,33.46,47.3,15.92,11.17,226.91,16.47,74.41,42.78,,,133.66,134.87,84.08,124.16,6.01,1.16,350.28,0.4,0,0,1.054,0,1.454,0.037,0,0.68,5.28,5.96,78.81,15.23,3635.89,119.42,226.91,119.89,74.52,539.14,4715.77,11.42805059255695,18.819803759890963,6764.25,7970.6,3868,3432,347.5,22382.35,8665.5,13195.5,6456,3346.5,197.4,31860.9,15429.75,21166.1,10324,6778.5,544.9,54243.25,86.68,-267.23,291.11,-115.16,4.6,0,84.01,-259,296.239,-132.61,4.49,-6.871,-2.67,8.23,5.129,-17.45,-0.11,-6.871,-10.781,-10.261,-24.585,1.015,1.046,55048,67230,61556,22889,2608,206220,-28.67,206220,19,184740,19,0.46,0,0,0,-11.69,-10.85,-21.97,0,-11.69,-10.85,-21.97,0
