date,region,state,max_demand_met_mw,shortage_max_demand_mw,energy_met_mu,drawal_schedule_mu,od_ud_mu,max_od_mw,energy_shortage_mu
2019-01-08,NR,UP,14300.0,0.0,289.2,104.4,0.1,364.0,0.6
2019-01-08,NR,Uttarakhand,2148.0,0.0,39.7,24.5,0.0,114.0,0.1
2019-01-08,SR,Andhra Pradesh,8059.0,0.0,163.3,80.7,0.3,420.0,0.0
2019-01-08,SR,Karnataka,11066.0,0.0,207.5,72.7,-0.3,645.0,0.0
2019-01-08,SR,Kerala,3199.0,0.0,59.8,48.5,0.0,158.0,0.0
2019-01-08,SR,Puducherry,354.0,0.0,7.2,7.3,-0.1,60.0,0.0
2019-01-08,SR,Tamil Nadu,14132.0,0.0,296.5,138.0,0.6,453.0,0.0
2019-01-08,SR,Telangana,9101.0,0.0,182.0,77.4,0.3,436.0,0.0
2019-01-08,WR,Chhattisgarh,3728.0,0.0,79.0,31.8,-0.1,255.0,0.9
2019-01-08,WR,DD,291.0,0.0,6.6,6.5,0.1,48.0,0.0
2019-01-08,WR,DNH,751.0,0.0,17.5,17.4,0.2,91.0,0.0
2019-01-08,WR,Essar steel,547.0,0.0,10.6,11.1,-0.5,237.0,0.0
2019-01-08,WR,Goa,473.0,0.0,9.1,9.0,0.1,30.0,0.0
2019-01-08,WR,Gujarat,15183.0,0.0,323.3,76.6,3.4,618.0,0.0
2019-01-08,WR,MP,13497.0,0.0,256.0,144.7,-0.1,597.0,0.0
2019-01-08,WR,Maharashtra,20526.0,0.0,415.4,97.2,-0.2,462.0,0.0
2019-01-09,ER,Bihar,4337.0,0.0,74.9,71.3,-0.7,460.0,0.0
2019-01-09,ER,DVC,3077.0,0.0,65.1,-29.8,0.0,396.0,0.0
2019-01-09,ER,Jharkhand,1133.0,100.0,24.4,18.6,0.4,169.0,0.3
2019-01-09,ER,Odisha,3750.0,0.0,68.9,23.5,0.1,267.0,0.0
2019-01-09,ER,Sikkim,94.0,0.0,1.4,1.9,-0.5,18.0,0.0
2019-01-09,ER,West Bengal,6266.0,0.0,108.2,25.0,-0.9,309.0,0.0
2019-01-09,NER,Arunachal Pradesh,110.0,3.0,2.1,1.8,0.3,49.0,0.0
2019-01-09,NER,Assam,1318.0,57.0,21.8,15.8,0.6,103.0,0.7
2019-01-09,NER,Manipur,210.0,2.0,2.8,3.0,-0.1,34.0,0.0
2019-01-09,NER,Meghalaya,371.0,0.0,6.7,4.8,0.0,51.0,0.0
2019-01-09,NER,Mizoram,98.0,2.0,1.7,1.5,0.0,19.0,0.0
2019-01-09,NER,Nagaland,107.0,4.0,2.0,1.9,0.1,8.0,0.0
2019-01-09,NER,Tripura,213.0,2.0,3.6,1.5,-0.1,35.0,0.0
2019-01-09,NR,Chandigarh,238.0,0.0,3.9,3.9,-0.1,95.0,0.0
2019-01-09,NR,Delhi,4234.0,0.0,71.1,53.2,0.6,274.0,0.0
2019-01-09,NR,HP,1685.0,0.0,30.3,24.9,0.0,351.0,0.0
2019-01-09,NR,Haryana,6802.0,0.0,131.0,67.9,1.5,367.0,0.7
2019-01-09,NR,J&K(UT) & Ladakh(UT),2477.0,619.0,51.3,46.5,0.6,292.0,10.5
2019-01-09,NR,Punjab,5649.0,0.0,113.5,23.2,0.4,330.0,0.0
2019-01-09,NR,Rajasthan,12181.0,16.0,243.4,60.0,-0.1,600.0,0.0
2019-01-09,NR,UP,13961.0,130.0,289.2,107.7,1.1,578.0,3.3
2019-01-09,NR,Uttarakhand,2220.0,0.0,39.6,24.5,0.4,247.0,0.1
2019-01-09,SR,Andhra Pradesh,8000.0,0.0,161.2,79.1,0.1,847.0,0.0
2019-01-09,SR,Karnataka,10873.0,0.0,206.0,70.6,0.2,384.0,0.0
2019-01-09,SR,Kerala,3222.0,0.0,59.9,48.5,0.0,184.0,0.0
2019-01-09,SR,Puducherry,371.0,0.0,7.4,7.5,-0.2,47.0,0.0
2019-01-09,SR,Tamil Nadu,14104.0,0.0,296.1,136.5,-0.9,417.0,0.0
2019-01-09,SR,Telangana,9156.0,0.0,180.5,76.4,-0.2,455.0,0.0
2019-01-09,WR,Chhattisgarh,3748.0,0.0,80.0,32.1,-0.2,285.0,0.1
2019-01-09,WR,DD,290.0,0.0,6.7,6.6,0.1,24.0,0.0
2019-01-09,WR,DNH,745.0,0.0,17.4,17.3,0.1,68.0,0.0
2019-01-09,WR,Essar steel,498.0,0.0,10.3,10.2,0.1,240.0,0.0
2019-01-09,WR,Goa,473.0,0.0,8.9,9.0,-0.1,31.0,0.0
2019-01-09,WR,Gujarat,15165.0,0.0,322.5,77.1,1.9,866.0,0.0
2019-01-09,WR,MP,13890.0,0.0,257.0,145.4,-0.4,650.0,0.0
2019-01-09,WR,Maharashtra,20527.0,0.0,415.3,101.1,-0.3,455.0,0.0
2019-01-10,ER,Bihar,4328.0,0.0,78.6,72.4,1.0,460.0,0.0
2019-01-10,ER,DVC,3209.0,0.0,65.1,-29.5,0.2,396.0,0.0
2019-01-10,ER,Jharkhand,1137.0,0.0,24.8,18.7,0.7,169.0,0.0
2019-01-10,ER,Odisha,3877.0,0.0,68.3,22.6,0.9,267.0,0.0
2019-01-10,ER,Sikkim,99.0,0.0,1.4,1.9,-0.5,18.0,0.0
2019-01-10,ER,West Bengal,6370.0,0.0,114.2,29.3,-1.1,309.0,0.0
2019-01-10,NER,Arunachal Pradesh,115.0,2.0,2.1,2.0,0.1,42.0,0.0
2019-01-10,NER,Assam,1395.0,15.0,22.5,17.3,1.3,183.0,0.6
2019-01-10,NER,Manipur,175.0,2.0,2.9,3.0,0.0,36.0,0.0
2019-01-10,NER,Meghalaya,363.0,0.0,6.6,5.1,0.0,68.0,0.0
2019-01-10,NER,Mizoram,110.0,2.0,1.5,1.7,-0.4,13.0,0.1
2019-01-10,NER,Nagaland,120.0,3.0,2.1,2.0,0.0,57.0,0.1
2019-01-10,NER,Tripura,215.0,1.0,4.1,1.9,0.0,54.0,0.0
2019-01-10,NR,Chandigarh,215.0,0.0,3.8,3.9,-0.1,41.0,0.0
2019-01-10,NR,Delhi,4194.0,0.0,71.0,50.0,0.1,188.0,0.0
2019-01-10,NR,HP,1654.0,0.0,30.6,24.7,0.6,282.0,0.0
2019-01-10,NR,Haryana,6775.0,0.0,129.9,66.8,0.5,172.0,0.8
2019-01-10,NR,J&K(UT) & Ladakh(UT),2623.0,656.0,52.3,47.8,-0.2,369.0,11.9
2019-01-10,NR,Punjab,5648.0,0.0,113.8,23.1,-0.6,69.0,0.0
2019-01-10,NR,Rajasthan,11970.0,100.0,238.3,58.8,0.5,568.0,0.0
2019-01-10,NR,UP,13767.0,0.0,292.5,116.0,0.2,320.0,2.3
2019-01-10,NR,Uttarakhand,2140.0,0.0,40.7,24.4,1.1,131.0,0.0
2019-01-10,SR,Andhra Pradesh,8001.0,0.0,164.6,79.5,-0.1,464.0,0.0
2019-01-10,SR,Karnataka,11290.0,0.0,213.3,71.4,-0.1,495.0,0.0
2019-01-10,SR,Kerala,3520.0,0.0,64.4,51.5,-0.1,136.0,0.0
2019-01-10,SR,Puducherry,386.0,0.0,7.6,7.6,0.0,47.0,0.0
2019-01-10,SR,Tamil Nadu,14194.0,0.0,293.2,137.3,0.3,440.0,0.0
2019-01-10,SR,Telangana,9221.0,0.0,182.2,67.6,0.7,431.0,0.0
2019-01-10,WR,Chhattisgarh,3768.0,0.0,84.2,26.3,1.8,490.0,0.3
2019-01-10,WR,DD,289.0,0.0,6.7,6.6,0.1,23.0,0.0
2019-01-10,WR,DNH,774.0,0.0,17.7,17.6,0.1,46.0,0.0
2019-01-10,WR,Essar steel,500.0,0.0,10.2,10.5,-0.3,268.0,0.0
2019-01-10,WR,Goa,449.0,0.0,9.0,8.9,-0.4,91.0,0.0
2019-01-10,WR,Gujarat,15237.0,0.0,324.8,83.8,2.6,788.0,0.0
2019-01-10,WR,MP,13897.0,0.0,257.9,143.1,2.1,804.0,0.0
2019-01-10,WR,Maharashtra,20697.0,0.0,414.9,99.8,1.2,774.0,0.0
2019-01-11,ER,Bihar,4333.0,0.0,77.4,72.2,0.0,460.0,0.0
2019-01-11,ER,DVC,3111.0,115.0,66.2,-30.7,0.0,396.0,0.4
2019-01-11,ER,Jharkhand,1047.0,0.0,24.4,18.7,0.4,169.0,0.7
2019-01-11,ER,Odisha,3786.0,0.0,70.8,22.4,-0.2,267.0,0.0
2019-01-11,ER,Sikkim,94.0,0.0,1.4,1.9,-0.5,18.0,0.0
2019-01-11,ER,West Bengal,6431.0,0.0,115.4,26.2,0.7,309.0,0.0
2019-01-11,NER,Arunachal Pradesh,105.0,2.0,2.4,2.0,0.5,35.0,0.0
2019-01-11,NER,Assam,1396.0,25.0,23.0,17.9,1.3,174.0,0.4
2019-01-11,NER,Manipur,180.0,2.0,2.9,3.1,-0.2,27.0,0.0
2019-01-11,NER,Meghalaya,338.0,0.0,6.3,4.9,0.1,244.0,0.0
2019-01-11,NER,Mizoram,106.0,3.0,1.8,1.3,0.3,26.0,0.0
2019-01-11,NER,Nagaland,110.0,2.0,2.2,2.0,0.0,64.0,0.1
2019-01-11,NER,Tripura,217.0,1.0,4.2,2.0,0.0,27.0,0.0
2019-01-11,NR,Chandigarh,243.0,0.0,3.9,3.8,0.0,42.0,0.0
2019-01-11,NR,Delhi,4336.0,0.0,71.4,53.2,-0.3,238.0,0.0
2019-01-11,NR,HP,1676.0,0.0,30.4,23.9,1.2,290.0,0.0
2019-01-11,NR,Haryana,6803.0,0.0,131.2,70.3,-0.1,96.0,0.0
2019-01-11,NR,J&K(UT) & Ladakh(UT),2800.0,700.0,53.0,46.0,1.9,487.0,12.5
2019-01-11,NR,Punjab,5684.0,0.0,115.0,28.7,-0.3,89.0,0.0
2019-01-11,NR,Rajasthan,12557.0,158.0,244.0,68.3,-0.9,351.0,0.0
2019-01-11,NR,UP,13806.0,110.0,293.3,122.6,0.9,265.0,2.7
2019-01-11,NR,Uttarakhand,2145.0,0.0,40.5,24.6,0.5,115.0,0.1
2019-01-11,SR,Andhra Pradesh,8218.0,0.0,165.0,63.8,0.2,489.0,0.0
2019-01-11,SR,Karnataka,11783.0,0.0,219.0,73.3,-0.5,480.0,0.0
2019-01-11,SR,Kerala,3537.0,0.0,66.2,52.6,0.1,221.0,0.0
2019-01-11,SR,Puducherry,387.0,0.0,7.6,7.8,-0.2,44.0,0.0
2019-01-11,SR,Tamil Nadu,14213.0,0.0,295.2,148.3,0.9,493.0,0.0
2019-01-11,SR,Telangana,9247.0,0.0,183.5,73.7,0.6,496.0,0.0
2019-01-11,WR,Chhattisgarh,3819.0,0.0,81.3,25.5,-0.2,512.0,0.6
2019-01-11,WR,DD,301.0,0.0,6.9,6.7,0.1,39.0,0.0
2019-01-11,WR,DNH,737.0,0.0,17.5,17.6,-0.1,77.0,0.0
2019-01-11,WR,Essar steel,524.0,0.0,10.9,10.9,0.0,270.0,0.0
2019-01-11,WR,Goa,46.0,0.0,9.5,9.2,0.3,91.0,0.0
2019-01-11,WR,Gujarat,15554.0,0.0,329.5,90.4,3.3,720.0,0.0
2019-01-11,WR,MP,13964.0,0.0,258.1,144.5,-2.3,671.0,0.0
2019-01-11,WR,Maharashtra,20208.0,0.0,410.9,100.2,0.5,555.0,0.0
2019-01-12,ER,Bihar,4236.0,0.0,74.4,69.4,-0.2,460.0,0.0
2019-01-12,ER,DVC,3022.0,0.0,69.6,-35.7,-0.8,396.0,0.0
2019-01-12,ER,Jharkhand,992.0,109.0,24.6,18.4,0.9,169.0,0.3
2019-01-12,ER,Odisha,3880.0,0.0,71.2,22.9,0.1,267.0,0.0
2019-01-12,ER,Sikkim,91.0,0.0,1.4,1.9,-0.5,18.0,0.0
2019-01-12,ER,West Bengal,6264.0,0.0,114.2,25.5,-0.9,309.0,0.0
2019-01-12,NER,Arunachal Pradesh,109.0,2.0,2.2,2.0,0.2,42.0,0.0
2019-01-12,NER,Assam,1392.0,32.0,23.8,18.4,0.7,111.0,0.5
2019-01-12,NER,Manipur,176.0,3.0,3.0,3.1,-0.1,18.0,0.0
2019-01-12,NER,Meghalaya,345.0,0.0,6.4,5.1,-0.1,43.0,0.0
2019-01-12,NER,Mizoram,108.0,1.0,1.9,1.6,0.3,13.0,0.0
2019-01-12,NER,Nagaland,126.0,2.0,2.3,2.0,0.1,23.0,0.0
2019-01-12,NER,Tripura,214.0,2.0,4.0,2.0,-0.1,35.0,0.0
2019-01-12,NR,Chandigarh,218.0,0.0,3.6,3.8,-0.2,17.0,0.0
2019-01-12,NR,Delhi,4104.0,0.0,67.7,52.0,-0.8,183.0,0.0
2019-01-12,NR,HP,1637.0,0.0,29.9,24.6,0.2,225.0,0.0
2019-01-12,NR,Haryana,6684.0,0.0,130.2,70.2,0.1,134.0,0.0
2019-01-12,NR,J&K(UT) & Ladakh(UT),2728.0,682.0,54.2,45.9,3.2,501.0,12.8
2019-01-12,NR,Punjab,5705.0,0.0,112.8,30.7,-0.4,98.0,0.0
2019-01-12,NR,Rajasthan,11529.0,736.0,234.2,66.7,0.2,332.0,0.0
2019-01-12,NR,UP,14246.0,60.0,291.9,122.5,1.2,282.0,3.3
2019-01-12,NR,Uttarakhand,2118.0,0.0,39.4,24.4,-0.4,112.0,0.0
2019-01-12,SR,Andhra Pradesh,8218.0,0.0,162.8,61.5,0.2,467.0,0.0
2019-01-12,SR,Karnataka,11554.0,0.0,215.2,77.0,-0.5,410.0,0.0
2019-01-12,SR,Kerala,3464.0,0.0,67.0,53.8,0.2,138.0,0.0
2019-01-12,SR,Puducherry,382.0,0.0,7.9,7.9,0.0,47.0,0.0
2019-01-12,SR,Tamil Nadu,13407.0,0.0,290.2,150.5,1.6,697.0,0.0
2019-01-12,SR,Telangana,8813.0,0.0,179.3,68.6,1.0,501.0,0.0
2019-01-12,WR,Chhattisgarh,3724.0,0.0,79.3,33.6,-3.0,285.0,0.0
2019-01-12,WR,DD,307.0,0.0,7.0,6.8,0.1,28.0,0.0
2019-01-12,WR,DNH,749.0,0.0,17.5,17.5,0.1,87.0,0.0
2019-01-12,WR,Essar steel,517.0,0.0,10.7,10.8,-0.1,263.0,0.0
2019-01-12,WR,Goa,458.0,0.0,9.4,9.0,-0.1,38.0,0.0
2019-01-12,WR,Gujarat,15295.0,0.0,327.3,95.6,3.7,571.0,0.0
2019-01-12,WR,MP,14025.0,0.0,259.0,140.1,-0.2,535.0,0.0
2019-01-12,WR,Maharashtra,20478.0,0.0,412.5,113.2,0.5,644.0,0.0
2019-01-13,ER,Bihar,4173.0,0.0,75.7,70.7,-0.2,460.0,0.0
2019-01-13,ER,DVC,2860.0,0.0,66.2,-35.9,0.8,396.0,0.1
2019-01-13,ER,Jharkhand,1153.0,0.0,24.8,18.6,0.9,169.0,0.0
2019-01-13,ER,Odisha,3653.0,0.0,68.3,23.5,0.2,267.0,0.0
2019-01-13,ER,Sikkim,88.0,0.0,1.4,1.8,-0.4,18.0,0.0
2019-01-13,ER,West Bengal,5829.0,0.0,104.1,19.4,-0.3,309.0,0.0
2019-01-13,NER,Arunachal Pradesh,108.0,2.0,2.2,2.0,0.2,39.0,0.0
2019-01-13,NER,Assam,1347.0,11.0,23.4,17.7,1.2,113.0,0.3
2019-01-13,NER,Manipur,184.0,3.0,2.7,3.1,-0.4,28.0,0.0
2019-01-13,NER,Meghalaya,321.0,0.0,6.3,5.2,0.0,84.0,0.0
2019-01-13,NER,Mizoram,94.0,2.0,1.9,1.5,0.2,15.0,0.0
2019-01-13,NER,Nagaland,106.0,3.0,2.1,2.0,-0.1,11.0,0.0
2019-01-13,NER,Tripura,220.0,1.0,3.8,1.9,-0.3,46.0,0.0
2019-01-13,NR,Chandigarh,200.0,0.0,3.2,3.5,-0.3,53.0,0.0
2019-01-13,NR,Delhi,3975.0,0.0,65.4,49.5,-0.9,225.0,0.0
2019-01-13,NR,HP,1483.0,0.0,27.3,22.8,-0.5,57.0,0.0
2019-01-13,NR,Haryana,5803.0,0.0,116.6,60.4,0.3,200.0,0.0
2019-01-13,NR,J&K(UT) & Ladakh(UT),2728.0,682.0,54.2,45.2,3.9,413.0,12.8
2019-01-13,NR,Punjab,5355.0,0.0,107.4,32.3,0.2,173.0,0.0
2019-01-13,NR,Rajasthan,12167.0,58.0,233.9,60.4,-2.7,318.0,0.0
2019-01-13,NR,UP,13549.0,0.0,285.5,112.0,0.4,224.0,0.0
2019-01-13,NR,Uttarakhand,1984.0,0.0,35.6,21.4,-0.3,94.0,0.0
2019-01-13,SR,Andhra Pradesh,8082.0,0.0,161.7,64.6,0.8,606.0,0.0
2019-01-13,SR,Karnataka,10790.0,0.0,201.9,69.3,0.4,634.0,0.0
2019-01-13,SR,Kerala,3131.0,0.0,60.3,51.6,0.0,141.0,0.0
2019-01-13,SR,Puducherry,347.0,0.0,7.3,7.4,-0.1,52.0,0.0
2019-01-13,SR,Tamil Nadu,12786.0,0.0,275.1,137.1,1.4,530.0,0.0
2019-01-13,SR,Telangana,8913.0,0.0,178.7,73.7,0.7,507.0,0.0
2019-01-13,WR,Chhattisgarh,3769.0,0.0,81.8,33.9,-0.5,314.0,0.0
2019-01-13,WR,DD,305.0,0.0,6.9,6.8,0.1,29.0,0.0
2019-01-13,WR,DNH,737.0,0.0,17.3,17.3,0.0,29.0,0.0
2019-01-13,WR,Essar steel,554.0,0.0,10.7,11.1,-0.4,251.0,0.0
2019-01-13,WR,Goa,458.0,0.0,9.5,8.0,0.8,61.0,0.0
2019-01-13,WR,Gujarat,15264.0,0.0,315.6,81.0,1.7,577.0,0.0
2019-01-13,WR,MP,13739.0,0.0,253.7,139.5,-1.3,806.0,0.0
2019-01-13,WR,Maharashtra,19761.0,0.0,401.3,120.1,-1.4,619.0,0.0
2019-01-14,ER,Bihar,4180.0,0.0,76.7,71.2,0.4,460.0,0.0
2019-01-14,ER,DVC,2863.0,0.0,66.3,-38.3,1.2,396.0,0.0
2019-01-14,ER,Jharkhand,1121.0,50.0,24.8,18.7,0.7,169.0,0.2
2019-01-14,ER,Odisha,3608.0,0.0,71.5,24.4,1.9,267.0,0.0
2019-01-14,ER,Sikkim,91.0,0.0,1.6,1.8,-0.2,18.0,0.0
2019-01-14,ER,West Bengal,6352.0,0.0,114.3,21.3,1.1,309.0,0.0
2019-01-14,NER,Arunachal Pradesh,112.0,2.0,2.1,2.0,0.2,40.0,0.0
2019-01-14,NER,Assam,1341.0,11.0,23.9,17.7,1.5,100.0,0.2
2019-01-14,NER,Manipur,178.0,3.0,2.9,3.1,-0.2,29.0,0.0
2019-01-14,NER,Meghalaya,349.0,0.0,6.4,5.1,-0.1,50.0,0.0
2019-01-14,NER,Mizoram,98.0,3.0,1.8,1.3,0.4,28.0,0.0
2019-01-14,NER,Nagaland,125.0,2.0,2.1,2.0,-0.1,15.0,0.0
2019-01-14,NER,Tripura,227.0,0.0,3.9,2.0,-0.1,62.0,0.0
2019-01-14,NR,Chandigarh,229.0,0.0,3.7,3.8,-0.2,24.0,0.0
2019-01-14,NR,Delhi,4222.0,0.0,68.9,53.7,-0.5,213.0,0.0
2019-01-14,NR,HP,1621.0,0.0,28.5,23.9,-0.8,97.0,0.0
2019-01-14,NR,Haryana,6529.0,0.0,126.0,68.6,0.3,152.0,0.0
2019-01-14,NR,J&K(UT) & Ladakh(UT),2546.0,636.0,50.2,45.4,0.0,214.0,11.9
2019-01-14,NR,Punjab,5542.0,0.0,108.1,31.5,0.2,74.0,0.0
2019-01-14,NR,Rajasthan,11918.0,0.0,231.0,59.2,-2.3,301.0,0.0
2019-01-14,NR,UP,13987.0,0.0,282.8,105.1,0.5,711.0,0.8
2019-01-14,NR,Uttarakhand,2084.0,0.0,38.2,22.5,0.3,201.0,0.0
2019-01-14,SR,Andhra Pradesh,8069.0,0.0,159.1,53.4,0.1,726.0,0.0
2019-01-14,SR,Karnataka,11448.0,0.0,210.7,72.3,0.0,422.0,0.0
2019-01-14,SR,Kerala,3572.0,0.0,66.9,54.3,0.6,166.0,0.0
2019-01-14,SR,Puducherry,368.0,0.0,7.4,7.5,-0.1,61.0,0.0
2019-01-14,SR,Tamil Nadu,13452.0,0.0,275.1,135.7,-0.3,636.0,0.0
2019-01-14,SR,Telangana,9253.0,0.0,179.7,76.3,1.0,977.0,0.0
2019-01-14,WR,Chhattisgarh,3793.0,0.0,81.2,33.0,-0.8,260.0,0.0
2019-01-14,WR,DD,274.0,0.0,6.2,6.2,0.0,31.0,0.0
2019-01-14,WR,DNH,703.0,0.0,16.6,16.7,-0.1,42.0,0.0
2019-01-14,WR,Essar steel,559.0,0.0,9.1,9.3,-0.2,259.0,0.0
2019-01-14,WR,Goa,458.0,0.0,9.5,8.4,0.5,89.0,0.0
2019-01-14,WR,Gujarat,12267.0,0.0,256.6,48.5,1.0,723.0,0.0
2019-01-14,WR,MP,13797.0,0.0,250.5,131.2,-0.7,570.0,0.0
2019-01-14,WR,Maharashtra,20680.0,0.0,414.6,113.5,0.3,473.0,0.0
2019-01-15,ER,Bihar,4219.0,0.0,74.5,69.2,0.3,460.0,0.0
2019-01-15,ER,DVC,2858.0,0.0,65.7,-42.7,1.1,396.0,0.0
2019-01-15,ER,Jharkhand,999.0,0.0,21.4,14.9,0.5,169.0,0.0
2019-01-15,ER,Odisha,3828.0,0.0,71.9,24.0,0.7,267.0,0.0
2019-01-15,ER,Sikkim,92.0,0.0,1.3,1.8,-0.5,18.0,0.0
2019-01-15,ER,West Bengal,6436.0,0.0,116.8,23.1,0.7,309.0,0.0
2019-01-15,NER,Arunachal Pradesh,112.0,2.0,2.2,2.0,0.2,57.0,0.0
2019-01-15,NER,Assam,1299.0,8.0,22.9,17.0,1.3,65.0,0.1
2019-01-15,NER,Manipur,173.0,2.0,2.9,3.1,-0.2,30.0,0.0
2019-01-15,NER,Meghalaya,371.0,0.0,6.5,5.3,-0.1,39.0,0.0
2019-01-15,NER,Mizoram,97.0,3.0,1.9,1.7,0.1,20.0,0.0
2019-01-15,NER,Nagaland,123.0,2.0,2.1,2.0,-0.2,14.0,0.0
2019-01-15,NER,Tripura,208.0,1.0,3.8,2.0,-0.2,70.0,0.0
2019-01-15,NR,Chandigarh,236.0,0.0,3.8,3.9,-0.1,25.0,0.0
2019-01-15,NR,Delhi,4256.0,0.0,72.2,55.7,0.0,367.0,0.0
2019-01-15,NR,HP,1640.0,0.0,25.8,24.3,0.2,125.0,0.0
2019-01-15,NR,Haryana,6810.0,0.0,131.7,73.4,0.7,189.0,0.0
2019-01-15,NR,J&K(UT) & Ladakh(UT),2734.0,683.0,52.5,42.5,4.8,562.0,8.3
2019-01-15,NR,Punjab,5645.0,0.0,116.9,33.2,0.4,122.0,0.0
2019-01-15,NR,Rajasthan,12254.0,0.0,237.6,80.2,-0.3,582.0,0.0
2019-01-15,NR,UP,14928.0,0.0,295.3,107.3,0.9,346.0,1.6
2019-01-15,NR,Uttarakhand,2140.0,0.0,40.6,25.5,0.2,139.0,0.0
2019-01-15,SR,Andhra Pradesh,7825.0,0.0,151.4,54.5,0.3,623.0,0.0
2019-01-15,SR,Karnataka,11444.0,0.0,204.2,71.8,-0.3,540.0,0.0
2019-01-15,SR,Kerala,3479.0,0.0,67.9,57.1,0.4,220.0,0.0
2019-01-15,SR,Puducherry,329.0,0.0,6.5,6.7,-0.3,40.0,0.0
2019-01-15,SR,Tamil Nadu,11846.0,0.0,240.3,114.9,-0.7,375.0,0.0
2019-01-15,SR,Telangana,8712.0,0.0,171.6,65.7,0.3,428.0,0.0
2019-01-15,WR,Chhattisgarh,3766.0,0.0,80.1,33.6,-1.5,349.0,0.0
2019-01-15,WR,DD,306.0,0.0,6.6,6.5,0.1,23.0,0.0
2019-01-15,WR,DNH,753.0,0.0,17.3,17.2,0.1,40.0,0.0
2019-01-15,WR,Essar steel,435.0,0.0,9.1,8.9,0.2,277.0,0.0
2019-01-15,WR,Goa,458.0,0.0,9.5,8.8,0.1,61.0,0.0
2019-01-15,WR,Gujarat,13507.0,0.0,282.7,80.7,2.4,877.0,0.0
2019-01-15,WR,MP,13480.0,0.0,249.2,136.2,-0.7,446.0,0.0
2019-01-15,WR,Maharashtra,21138.0,0.0,418.4,115.0,1.2,550.0,0.0
2019-01-16,ER,Bihar,4213.0,0.0,73.9,69.0,-0.2,460.0,0.0
2019-01-16,ER,DVC,3149.0,285.0,65.4,-42.1,0.4,396.0,0.9
2019-01-16,ER,Jharkhand,1044.0,0.0,22.8,16.7,-0.9,169.0,0.0
2019-01-16,ER,Odisha,3990.0,0.0,73.8,24.3,0.1,267.0,0.0
2019-01-16,ER,Sikkim,95.0,0.0,1.4,1.8,-0.5,18.0,0.0
2019-01-16,ER,West Bengal,6446.0,0.0,121.4,22.9,-0.8,309.0,0.0
2019-01-16,NER,Arunachal Pradesh,111.0,2.0,2.1,2.0,0.1,56.0,0.0
2019-01-16,NER,Assam,1382.0,28.0,21.4,16.5,0.1,124.0,0.3
2019-01-16,NER,Manipur,210.0,6.0,2.9,3.1,-0.2,38.0,0.0
2019-01-16,NER,Meghalaya,351.0,2.0,6.1,5.2,-0.2,51.0,0.0
2019-01-16,NER,Mizoram,106.0,5.0,1.8,1.7,-0.2,13.0,0.0
2019-01-16,NER,Nagaland,109.0,4.0,2.2,2.0,-0.1,13.0,0.0
2019-01-16,NER,Tripura,219.0,12.0,3.9,2.1,-0.3,29.0,0.0
2019-01-16,NR,Chandigarh,244.0,0.0,4.0,3.8,0.2,37.0,0.0
2019-01-16,NR,Delhi,4254.0,0.0,72.3,55.7,0.1,267.0,0.0
2019-01-16,NR,HP,1646.0,0.0,30.3,24.5,0.6,158.0,0.0
2019-01-16,NR,Haryana,6922.0,0.0,132.0,73.3,0.8,205.0,0.0
2019-01-16,NR,J&K(UT) & Ladakh(UT),2428.0,607.0,48.5,43.2,-0.1,248.0,11.5
2019-01-16,NR,Punjab,5820.0,0.0,118.0,33.1,-0.2,79.0,0.0
2019-01-16,NR,Rajasthan,12168.0,0.0,240.9,79.6,0.2,546.0,0.0
2019-01-16,NR,UP,14114.0,180.0,291.3,106.4,0.8,270.0,1.7
2019-01-16,NR,Uttarakhand,2116.0,0.0,39.7,24.6,0.7,231.0,0.0
2019-01-16,SR,Andhra Pradesh,7746.0,0.0,151.2,60.5,-0.2,666.0,0.0
2019-01-16,SR,Karnataka,11212.0,0.0,212.2,79.2,-0.1,403.0,0.0
2019-01-16,SR,Kerala,3599.0,0.0,67.1,56.7,0.2,205.0,0.0
2019-01-16,SR,Puducherry,265.0,0.0,6.0,6.4,-0.4,44.0,0.0
2019-01-16,SR,Tamil Nadu,11134.0,0.0,227.9,114.1,-1.6,351.0,0.0
2019-01-16,SR,Telangana,8827.0,0.0,174.0,66.6,-0.2,544.0,0.0
2019-01-16,WR,Chhattisgarh,3754.0,0.0,79.5,37.6,0.9,441.0,0.4
2019-01-16,WR,DD,312.0,0.0,6.9,6.8,0.1,70.0,0.0
2019-01-16,WR,DNH,771.0,0.0,17.7,17.6,0.1,48.0,0.0
2019-01-16,WR,Essar steel,442.0,0.0,7.8,8.3,-0.5,231.0,0.0
2019-01-16,WR,Goa,458.0,0.0,9.5,9.3,-0.4,72.0,0.0
2019-01-16,WR,Gujarat,14721.0,0.0,316.4,83.1,1.6,1098.0,0.0
2019-01-16,WR,MP,13695.0,0.0,251.6,138.2,0.5,567.0,0.0
2019-01-16,WR,Maharashtra,20777.0,0.0,421.8,118.6,0.4,578.0,0.0
2019-01-17,ER,Bihar,4352.0,0.0,75.3,69.9,0.3,460.0,0.0
2019-01-17,ER,DVC,3267.0,0.0,65.0,-43.9,0.0,396.0,0.0
2019-01-17,ER,Jharkhand,1096.0,0.0,22.4,16.7,0.3,169.0,0.0
2019-01-17,ER,Odisha,3879.0,0.0,71.8,25.1,1.1,267.0,0.0
